# generated_utc	2026-08-14T18:47:54+00:00
# script	probe_v10.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	2596
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
ENDPOINT_CONTROL__RIGHT_LEFT__SECOND_ONLY__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	SECOND_ONLY	THE_PHRASE	the phrase left	3	 left	1364	1	1	-0.009113	-0.000102	2073	0.489396	[[2052, 2.270232], [2312, 1.798929], [1790, 1.538763], [1888, 1.486893], [966, 1.439141]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THE_PHRASE	the phrase and left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THE_PHRASE	the phrase and left	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THE_PHRASE	the phrase and left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THE_PHRASE	the phrase and left	3	 and	290	0	0	-0.009063	-0.000102	2073	0.489396	[[1790, 1.619635], [1888, 1.466792], [1439, 1.419283], [654, 1.352773], [1208, 1.316682]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THE_PHRASE	the phrase and left	4	 left	1364	1	1	-0.093315	-0.000102	2073	0.489396	[[2052, 2.627451], [2312, 1.996902], [1888, 1.929414], [776, 1.925284], [638, 1.910659]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THE_PHRASE	the phrase right left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THE_PHRASE	the phrase right left	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THE_PHRASE	the phrase right left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THE_PHRASE	the phrase right left	3	 right	826	0	0	-0.004885	-0.000102	2073	0.489396	[[1068, 1.913262], [966, 1.864927], [1959, 1.789712], [1790, 1.355697], [2269, 1.34188]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THE_PHRASE	the phrase right left	4	 left	1364	1	1	-0.169883	-0.000102	2073	0.466763	[[259, 2.766383], [2269, 2.60673], [2463, 2.517956], [2052, 1.74151], [967, 1.424922]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THE_PHRASE	the phrase garden left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THE_PHRASE	the phrase garden left	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THE_PHRASE	the phrase garden left	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THE_PHRASE	the phrase garden left	3	 garden	11376	0	0	-0.067502	-0.000102	2073	0.489396	[[1888, 2.292496], [1790, 1.582907], [1505, 1.227011], [778, 1.223089], [2297, 1.160383]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THE_PHRASE	the phrase garden left	4	 left	1364	1	1	-0.009618	-0.000102	2073	0.489396	[[2052, 2.473609], [1888, 1.528942], [1790, 1.44914], [2312, 1.434167], [776, 1.340843]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_REPEAT	THE_PHRASE	the phrase right right	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_REPEAT	THE_PHRASE	the phrase right right	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_REPEAT	THE_PHRASE	the phrase right right	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_REPEAT	THE_PHRASE	the phrase right right	3	 right	826	0	0	-0.004885	-0.000102	2073	0.489396	[[1068, 1.913262], [966, 1.864927], [1959, 1.789712], [1790, 1.355697], [2269, 1.34188]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_REPEAT__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_REPEAT	THE_PHRASE	the phrase right right	4	 right	826	1	1	-0.021698	-0.000102	2073	0.489396	[[1959, 1.866174], [1068, 1.809662], [966, 1.801826], [2269, 1.718974], [1790, 1.570399]]
ENDPOINT_CONTROL__RIGHT_LEFT__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	REVERSED	THE_PHRASE	the phrase left and right	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	REVERSED	THE_PHRASE	the phrase left and right	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
ENDPOINT_CONTROL__RIGHT_LEFT__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	REVERSED	THE_PHRASE	the phrase left and right	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
ENDPOINT_CONTROL__RIGHT_LEFT__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	REVERSED	THE_PHRASE	the phrase left and right	3	 left	1364	0	0	-0.009113	-0.000102	2073	0.489396	[[2052, 2.270232], [2312, 1.798929], [1790, 1.538763], [1888, 1.486893], [966, 1.439141]]
ENDPOINT_CONTROL__RIGHT_LEFT__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	REVERSED	THE_PHRASE	the phrase left and right	4	 and	290	0	0	-0.016875	-0.000102	2073	0.489396	[[1790, 1.666925], [2973, 1.298471], [194, 1.296537], [2505, 1.283461], [1787, 1.219762]]
ENDPOINT_CONTROL__RIGHT_LEFT__REVERSED__THE_PHRASE__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	REVERSED	THE_PHRASE	the phrase left and right	5	 right	826	1	1	4.367379	4.367379	541	0.447778	[[541, 4.367379], [2659, 3.919601], [638, 2.889841], [2317, 2.259532], [259, 2.129598]]
CORE_FACTORIAL__RIGHT_LEFT__CC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CC	THEY_SAID	they said right and left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__RIGHT_LEFT__CC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CC	THEY_SAID	they said right and left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__RIGHT_LEFT__CC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CC	THEY_SAID	they said right and left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__RIGHT_LEFT__CC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CC	THEY_SAID	they said right and left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
CORE_FACTORIAL__RIGHT_LEFT__CC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CC	THEY_SAID	they said right and left	4	 and	290	0	0	-0.012031	-0.000102	1959	0.637298	[[2505, 2.249883], [1790, 2.024456], [1888, 1.672904], [654, 1.544419], [2345, 1.40673]]
CORE_FACTORIAL__RIGHT_LEFT__CC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CC	THEY_SAID	they said right and left	5	 left	1364	1	1	3.704689	3.704689	2659	0.085811	[[2659, 3.790499], [541, 3.704689], [638, 2.238688], [2317, 1.982211], [2753, 1.910408]]
CORE_FACTORIAL__RIGHT_LEFT__CA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CA	THEY_SAID	they said right and violin	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__RIGHT_LEFT__CA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CA	THEY_SAID	they said right and violin	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__RIGHT_LEFT__CA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CA	THEY_SAID	they said right and violin	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__RIGHT_LEFT__CA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CA	THEY_SAID	they said right and violin	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
CORE_FACTORIAL__RIGHT_LEFT__CA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CA	THEY_SAID	they said right and violin	4	 and	290	0	0	-0.012031	-0.000102	1959	0.637298	[[2505, 2.249883], [1790, 2.024456], [1888, 1.672904], [654, 1.544419], [2345, 1.40673]]
CORE_FACTORIAL__RIGHT_LEFT__CA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	CA	THEY_SAID	they said right and violin	5	 violin	38283	1	1	-0.169866	-0.000102	1959	0.336467	[[1888, 2.661701], [1790, 2.306312], [654, 1.74564], [484, 1.470049], [979, 1.137213]]
CORE_FACTORIAL__RIGHT_LEFT__AC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AC	THEY_SAID	they said garden and left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__RIGHT_LEFT__AC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AC	THEY_SAID	they said garden and left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__RIGHT_LEFT__AC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AC	THEY_SAID	they said garden and left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__RIGHT_LEFT__AC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AC	THEY_SAID	they said garden and left	3	 garden	11376	0	0	-0.083438	-0.000102	1888	0.636075	[[1888, 2.996945], [1790, 2.063405], [2305, 1.282446], [2039, 1.106456], [654, 1.102366]]
CORE_FACTORIAL__RIGHT_LEFT__AC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AC	THEY_SAID	they said garden and left	4	 and	290	0	0	-0.015991	-0.000102	1888	0.636075	[[1790, 1.837504], [1003, 1.575743], [654, 1.339829], [1888, 1.137125], [2753, 1.123473]]
CORE_FACTORIAL__RIGHT_LEFT__AC__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AC	THEY_SAID	they said garden and left	5	 left	1364	1	1	-0.111603	-0.000102	1888	0.636075	[[638, 2.198774], [776, 2.127747], [2052, 1.98574], [2608, 1.768181], [2312, 1.570752]]
CORE_FACTORIAL__RIGHT_LEFT__AA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AA	THEY_SAID	they said garden and violin	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
CORE_FACTORIAL__RIGHT_LEFT__AA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AA	THEY_SAID	they said garden and violin	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
CORE_FACTORIAL__RIGHT_LEFT__AA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AA	THEY_SAID	they said garden and violin	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
CORE_FACTORIAL__RIGHT_LEFT__AA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AA	THEY_SAID	they said garden and violin	3	 garden	11376	0	0	-0.083438	-0.000102	1888	0.636075	[[1888, 2.996945], [1790, 2.063405], [2305, 1.282446], [2039, 1.106456], [654, 1.102366]]
CORE_FACTORIAL__RIGHT_LEFT__AA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AA	THEY_SAID	they said garden and violin	4	 and	290	0	0	-0.015991	-0.000102	1888	0.636075	[[1790, 1.837504], [1003, 1.575743], [654, 1.339829], [1888, 1.137125], [2753, 1.123473]]
CORE_FACTORIAL__RIGHT_LEFT__AA__THEY_SAID__NONE	CORE_FACTORIAL	RIGHT_LEFT	AA	THEY_SAID	they said garden and violin	5	 violin	38283	1	1	0.572827	0.572827	1888	0.636075	[[2659, 2.139647], [1888, 2.000882], [1790, 1.884809], [638, 1.637372], [654, 1.445977]]
ENDPOINT_CONTROL__RIGHT_LEFT__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FULL_FRAME	THEY_SAID	they said right and left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FULL_FRAME	THEY_SAID	they said right and left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
ENDPOINT_CONTROL__RIGHT_LEFT__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FULL_FRAME	THEY_SAID	they said right and left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
ENDPOINT_CONTROL__RIGHT_LEFT__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FULL_FRAME	THEY_SAID	they said right and left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
ENDPOINT_CONTROL__RIGHT_LEFT__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FULL_FRAME	THEY_SAID	they said right and left	4	 and	290	0	0	-0.012031	-0.000102	1959	0.637298	[[2505, 2.249883], [1790, 2.024456], [1888, 1.672904], [654, 1.544419], [2345, 1.40673]]
ENDPOINT_CONTROL__RIGHT_LEFT__FULL_FRAME__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FULL_FRAME	THEY_SAID	they said right and left	5	 left	1364	1	1	3.704689	3.704689	2659	0.085811	[[2659, 3.790499], [541, 3.704689], [638, 2.238688], [2317, 1.982211], [2753, 1.910408]]
ENDPOINT_CONTROL__RIGHT_LEFT__SECOND_ONLY__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	SECOND_ONLY	THEY_SAID	they said left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__SECOND_ONLY__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	SECOND_ONLY	THEY_SAID	they said left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
ENDPOINT_CONTROL__RIGHT_LEFT__SECOND_ONLY__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	SECOND_ONLY	THEY_SAID	they said left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
ENDPOINT_CONTROL__RIGHT_LEFT__SECOND_ONLY__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	SECOND_ONLY	THEY_SAID	they said left	3	 left	1364	1	1	-0.029024	-0.000102	2256	0.053377	[[2052, 2.186307], [2463, 1.997471], [2115, 1.971853], [1445, 1.937273], [776, 1.928064]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THEY_SAID	they said and left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THEY_SAID	they said and left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THEY_SAID	they said and left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THEY_SAID	they said and left	3	 and	290	0	0	-0.025332	-0.000102	1953	0.231451	[[1953, 2.592321], [1790, 2.187105], [869, 1.756977], [712, 1.749517], [1457, 1.466317]]
ENDPOINT_CONTROL__RIGHT_LEFT__CONNECTOR_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	CONNECTOR_SECOND	THEY_SAID	they said and left	4	 left	1364	1	1	0.174883	0.174883	1953	0.231451	[[776, 2.224922], [2052, 2.171598], [638, 1.674809], [935, 1.644795], [610, 1.604959]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THEY_SAID	they said right left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THEY_SAID	they said right left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THEY_SAID	they said right left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THEY_SAID	they said right left	3	 right	826	0	0	-0.013553	-0.000102	1959	0.637298	[[1959, 2.998168], [966, 1.673145], [654, 1.578187], [2594, 1.534832], [259, 1.518277]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_SECOND	THEY_SAID	they said right left	4	 left	1364	1	1	-0.169991	-0.000102	2463	0.079366	[[2463, 3.080983], [2269, 3.001617], [259, 2.30466], [2052, 1.770032], [589, 1.52202]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THEY_SAID	they said garden left	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THEY_SAID	they said garden left	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THEY_SAID	they said garden left	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THEY_SAID	they said garden left	3	 garden	11376	0	0	-0.083438	-0.000102	1888	0.636075	[[1888, 2.996945], [1790, 2.063405], [2305, 1.282446], [2039, 1.106456], [654, 1.102366]]
ENDPOINT_CONTROL__RIGHT_LEFT__ARBFIRST_SECOND__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	ARBFIRST_SECOND	THEY_SAID	they said garden left	4	 left	1364	1	1	-0.00867	-0.000102	1888	0.636075	[[2052, 2.305713], [1888, 1.586007], [2312, 1.523275], [2201, 1.392481], [654, 1.328567]]
ENDPOINT_CONTROL__RIGHT_LEFT__FIRST_REPEAT__THEY_SAID__NONE	ENDPOINT_CONTROL	RIGHT_LEFT	FIRST_REPEAT	THEY_SAID	they said right right	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
