# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	3252
case_id	branch	seed_id	variant	carrier_id	string	pos	token	token_id	is_second_member_token	is_completion_token	raw_541	running_541	running_leader	running_margin	raw_top5
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THE_PHRASE	the phrase mile after mile	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THE_PHRASE	the phrase mile after mile	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THE_PHRASE	the phrase mile after mile	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THE_PHRASE	the phrase mile after mile	3	 mile	10591	0	0	-0.05938	-0.000102	2073	0.489396	[[1888, 1.888764], [778, 1.568524], [1790, 1.367767], [345, 1.334347], [1092, 1.298979]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THE_PHRASE	the phrase mile after mile	4	 after	706	0	0	-0.117336	-0.000102	2073	0.489396	[[2603, 1.753665], [419, 1.645], [2883, 1.527541], [1918, 1.350985], [2602, 1.343199]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THE_PHRASE	the phrase mile after mile	5	 mile	10591	1	1	3.522575	3.522575	541	0.289429	[[541, 3.522575], [2659, 3.036257], [2566, 2.750718], [2723, 2.281343], [1691, 2.243974]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THE_PHRASE	the phrase mile after road	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THE_PHRASE	the phrase mile after road	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THE_PHRASE	the phrase mile after road	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THE_PHRASE	the phrase mile after road	3	 mile	10591	0	0	-0.05938	-0.000102	2073	0.489396	[[1888, 1.888764], [778, 1.568524], [1790, 1.367767], [345, 1.334347], [1092, 1.298979]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THE_PHRASE	the phrase mile after road	4	 after	706	0	0	-0.117336	-0.000102	2073	0.489396	[[2603, 1.753665], [419, 1.645], [2883, 1.527541], [1918, 1.350985], [2602, 1.343199]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THE_PHRASE	the phrase mile after road	5	 road	2975	1	1	0.357372	0.357372	2073	0.489396	[[1888, 1.83511], [1790, 1.724574], [2458, 1.177347], [467, 1.141918], [2665, 1.013689]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THE_PHRASE	the phrase mile after basket	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THE_PHRASE	the phrase mile after basket	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THE_PHRASE	the phrase mile after basket	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THE_PHRASE	the phrase mile after basket	3	 mile	10591	0	0	-0.05938	-0.000102	2073	0.489396	[[1888, 1.888764], [778, 1.568524], [1790, 1.367767], [345, 1.334347], [1092, 1.298979]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THE_PHRASE	the phrase mile after basket	4	 after	706	0	0	-0.117336	-0.000102	2073	0.489396	[[2603, 1.753665], [419, 1.645], [2883, 1.527541], [1918, 1.350985], [2602, 1.343199]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THE_PHRASE	the phrase mile after basket	5	 basket	7988	1	1	0.133578	0.133578	2073	0.489396	[[1888, 2.148627], [1790, 1.572579], [654, 0.823703], [2665, 0.818311], [2720, 0.799553]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THE_PHRASE	the phrase candle after mile	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THE_PHRASE	the phrase candle after mile	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THE_PHRASE	the phrase candle after mile	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THE_PHRASE	the phrase candle after mile	3	 candle	26839	0	0	-0.08504	-0.000102	2073	0.489396	[[1888, 1.947209], [778, 1.754407], [1790, 1.664099], [1901, 1.387471], [1876, 1.363449]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THE_PHRASE	the phrase candle after mile	4	 after	706	0	0	-0.062072	-0.000102	2073	0.489396	[[2883, 1.548356], [323, 1.349934], [1505, 1.188554], [1129, 1.141251], [2603, 1.102723]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THE_PHRASE	the phrase candle after mile	5	 mile	10591	1	1	-0.167585	-0.000102	2073	0.489396	[[1888, 2.020404], [1790, 1.669935], [1092, 1.526633], [135, 1.129919], [654, 1.046878]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THE_PHRASE	the phrase candle after candle	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THE_PHRASE	the phrase candle after candle	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THE_PHRASE	the phrase candle after candle	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THE_PHRASE	the phrase candle after candle	3	 candle	26839	0	0	-0.08504	-0.000102	2073	0.489396	[[1888, 1.947209], [778, 1.754407], [1790, 1.664099], [1901, 1.387471], [1876, 1.363449]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THE_PHRASE	the phrase candle after candle	4	 after	706	0	0	-0.062072	-0.000102	2073	0.489396	[[2883, 1.548356], [323, 1.349934], [1505, 1.188554], [1129, 1.141251], [2603, 1.102723]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THE_PHRASE	the phrase candle after candle	5	 candle	26839	1	1	1.842821	1.842821	2073	0.489396	[[2566, 2.31697], [2723, 2.052681], [541, 1.842821], [2659, 1.632685], [383, 1.457907]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase candle after basket	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase candle after basket	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase candle after basket	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase candle after basket	3	 candle	26839	0	0	-0.08504	-0.000102	2073	0.489396	[[1888, 1.947209], [778, 1.754407], [1790, 1.664099], [1901, 1.387471], [1876, 1.363449]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase candle after basket	4	 after	706	0	0	-0.062072	-0.000102	2073	0.489396	[[2883, 1.548356], [323, 1.349934], [1505, 1.188554], [1129, 1.141251], [2603, 1.102723]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_DISTINCT__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_DISTINCT	THE_PHRASE	the phrase candle after basket	5	 basket	7988	1	1	0.245192	0.245192	2073	0.489396	[[1888, 1.857899], [1790, 1.484509], [654, 0.853693], [2729, 0.817424], [2056, 0.788503]]
FRAME_CROSS__AFTER_MILE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase mile mile	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase mile mile	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase mile mile	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase mile mile	3	 mile	10591	0	0	-0.05938	-0.000102	2073	0.489396	[[1888, 1.888764], [778, 1.568524], [1790, 1.367767], [345, 1.334347], [1092, 1.298979]]
FRAME_CROSS__AFTER_MILE__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase mile mile	4	 mile	10591	1	1	0.302311	0.302311	2073	0.489396	[[2566, 1.932526], [420, 1.929417], [1691, 1.874583], [2723, 1.756622], [881, 1.571301]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase candle candle	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase candle candle	1	the	1169	0	0	-0.058428	-0.000102	1790	0.119972	[[1790, 2.74375], [1888, 2.623779], [1203, 1.370484], [654, 1.287318], [1504, 1.273196]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase candle candle	2	 phrase	9546	0	0	-0.055584	-0.000102	2073	0.489396	[[2073, 3.233146], [1026, 1.694937], [2070, 1.648536], [388, 1.556334], [1888, 1.459668]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase candle candle	3	 candle	26839	0	0	-0.08504	-0.000102	2073	0.489396	[[1888, 1.947209], [778, 1.754407], [1790, 1.664099], [1901, 1.387471], [1876, 1.363449]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase candle candle	4	 candle	26839	1	1	-0.056	-0.000102	2073	0.489396	[[2723, 2.413822], [2566, 2.273434], [881, 2.165197], [420, 1.875275], [511, 1.710217]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THEY_SAID	they said mile after mile	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THEY_SAID	they said mile after mile	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THEY_SAID	they said mile after mile	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THEY_SAID	they said mile after mile	3	 mile	10591	0	0	-0.097012	-0.000102	1888	0.254606	[[1888, 2.615476], [1790, 1.750081], [281, 1.462942], [1092, 1.454499], [654, 1.123951]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THEY_SAID	they said mile after mile	4	 after	706	0	0	-0.111275	-0.000102	419	0.248008	[[419, 2.863484], [1790, 1.673808], [1003, 1.661133], [2883, 1.550894], [654, 1.544531]]
FRAME_CROSS__AFTER_MILE__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_REPEAT	THEY_SAID	they said mile after mile	5	 mile	10591	1	1	4.655366	4.655366	541	0.827301	[[541, 4.655366], [2659, 3.828065], [1738, 3.448074], [2566, 3.140785], [1691, 2.861249]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THEY_SAID	they said mile after road	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THEY_SAID	they said mile after road	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THEY_SAID	they said mile after road	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THEY_SAID	they said mile after road	3	 mile	10591	0	0	-0.097012	-0.000102	1888	0.254606	[[1888, 2.615476], [1790, 1.750081], [281, 1.462942], [1092, 1.454499], [654, 1.123951]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THEY_SAID	they said mile after road	4	 after	706	0	0	-0.111275	-0.000102	419	0.248008	[[419, 2.863484], [1790, 1.673808], [1003, 1.661133], [2883, 1.550894], [654, 1.544531]]
FRAME_CROSS__AFTER_MILE__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_RELATED	THEY_SAID	they said mile after road	5	 road	2975	1	1	0.059037	0.059037	419	0.248008	[[1888, 1.922807], [1790, 1.802658], [2458, 1.173386], [727, 1.135263], [467, 1.070522]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THEY_SAID	they said mile after basket	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THEY_SAID	they said mile after basket	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THEY_SAID	they said mile after basket	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THEY_SAID	they said mile after basket	3	 mile	10591	0	0	-0.097012	-0.000102	1888	0.254606	[[1888, 2.615476], [1790, 1.750081], [281, 1.462942], [1092, 1.454499], [654, 1.123951]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THEY_SAID	they said mile after basket	4	 after	706	0	0	-0.111275	-0.000102	419	0.248008	[[419, 2.863484], [1790, 1.673808], [1003, 1.661133], [2883, 1.550894], [654, 1.544531]]
FRAME_CROSS__AFTER_MILE__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	KNOWN_ARBITRARY	THEY_SAID	they said mile after basket	5	 basket	7988	1	1	-0.005912	-0.000102	419	0.248008	[[1888, 2.351496], [1790, 1.758179], [1998, 0.948654], [654, 0.90342], [472, 0.777032]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THEY_SAID	they said candle after mile	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THEY_SAID	they said candle after mile	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THEY_SAID	they said candle after mile	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THEY_SAID	they said candle after mile	3	 candle	26839	0	0	-0.077955	-0.000102	1888	0.083648	[[1888, 2.444518], [1790, 1.97497], [1534, 1.27608], [1901, 1.24216], [1876, 1.223901]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THEY_SAID	they said candle after mile	4	 after	706	0	0	-0.035091	-0.000102	1888	0.083648	[[419, 1.80947], [2201, 1.564838], [2883, 1.537145], [1790, 1.534692], [1003, 1.366979]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_KNOWN	THEY_SAID	they said candle after mile	5	 mile	10591	1	1	-0.168572	-0.000102	1888	0.083648	[[1888, 1.993226], [1790, 1.69123], [1092, 1.443197], [654, 1.05447], [1799, 0.99016]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THEY_SAID	they said candle after candle	0	<BOS>	50256	0	0	-0.000102	-0.000102	2256	0.796686	[[2256, 2.36087], [1888, 1.564183], [2787, 0.893099], [1450, 0.853876], [1048, 0.848868]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THEY_SAID	they said candle after candle	1	they	9930	0	0	-0.133193	-0.000102	2256	0.053377	[[1790, 2.307492], [1888, 2.21476], [234, 1.470804], [1169, 1.294994], [654, 1.246823]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THEY_SAID	they said candle after candle	2	 said	531	0	0	-0.038379	-0.000102	2256	0.053377	[[2982, 1.845008], [932, 1.550615], [521, 1.429855], [38, 1.363183], [654, 1.281732]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THEY_SAID	they said candle after candle	3	 candle	26839	0	0	-0.077955	-0.000102	1888	0.083648	[[1888, 2.444518], [1790, 1.97497], [1534, 1.27608], [1901, 1.24216], [1876, 1.223901]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THEY_SAID	they said candle after candle	4	 after	706	0	0	-0.035091	-0.000102	1888	0.083648	[[419, 1.80947], [2201, 1.564838], [2883, 1.537145], [1790, 1.534692], [1003, 1.366979]]
FRAME_CROSS__AFTER_MILE__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	AFTER_MILE	ARBITRARY_REPEAT	THEY_SAID	they said candle after candle	5	 candle	26839	1	1	2.212457	2.212457	2566	0.081525	[[2566, 2.526042], [541, 2.212457], [1738, 2.173695], [2723, 1.893912], [2659, 1.808601]]
